Location_ID,Address,Lat,Long,Post_Code,City,Country_code,Country_name,States
626,0877 Rios Mountains Suite 849,26.2173,-80.22588,09932,North Lauderdale,US,America,New_York
627,33458 Amy Forks,41.6764,-91.58045,67790,Coralville,US,America,Chicago
628,50246 Brown Skyway,40.65538,-74.38987,78607,Scotch Plains,US,America,New_York
629,2667 Morris Vista,43.54072,-116.56346,22739,Nampa,US,America,Boise
630,5929 Newton Isle,42.97086,-82.42491,98133,Port Huron,US,America,Detroit
631,71463 Stacey Pike Suite 340,35.25064,-91.73625,38824,Searcy,US,America,Chicago
632,93855 Buchanan Passage,45.53929,-122.38731,37233,Troutdale,US,America,Los_Angeles
633,01851 Blanchard Key,37.71715,-122.40433,76612,Visitacion Valley,US,America,Los_Angeles
634,068 Patterson Locks,40.72371,-73.95097,61164,Greenpoint,US,America,New_York
635,074 Michael Overpass,45.0408,-93.263,69661,Columbia Heights,US,America,Chicago
636,1890 Robert Row Suite 500,40.81,-73.9625,21294,Morningside Heights,US,America,New_York
637,74975 Delgado Lakes Apt. 707,40.2737,-76.88442,35610,Harrisburg,US,America,New_York
638,05398 Jamie Turnpike Suite 420,41.48199,-81.79819,81104,Lakewood,US,America,New_York
639,729 Phillips Via Suite 595,40.67705,-73.89125,79253,Cypress Hills,US,America,New_York
640,163 Hayley Fords Suite 583,36.20829,-115.98391,98582,Pahrump,US,America,Los_Angeles
641,7312 Jessica Trail,42.30865,-83.48216,17373,Canton,US,America,Detroit
642,986 Nicholas Well,30.17746,-81.38758,34170,Palm Valley,US,America,New_York
643,4696 Susan Mountains Suite 306,42.35843,-71.05977,80271,Boston,US,America,New_York
644,976 Acosta Rapids Apt. 549,33.35283,-111.78903,19207,Gilbert,US,America,Phoenix
645,1724 Frank Passage,34.09668,-117.71978,76347,Claremont,US,America,Los_Angeles
646,926 Joseph Roads,47.76232,-122.2054,46444,Bothell,US,America,Los_Angeles
647,551 Christopher Light,30.17746,-81.38758,51297,Palm Valley,US,America,New_York
648,28158 Hannah Field Suite 260,40.56754,-89.64066,33398,Pekin,US,America,Chicago
649,74450 Gill Wells,28.15112,-82.46148,81725,Lutz,US,America,New_York
650,90213 Bullock Square,43.91452,-69.96533,14671,Brunswick,US,America,New_York
651,351 Harry Underpass,41.14676,-73.49484,92862,New Canaan,US,America,New_York
652,991 Cunningham Fort Suite 486,43.61062,-72.97261,14836,Rutland,US,America,New_York
653,615 Gardner Centers,27.71809,-82.35176,49217,Sun City Center,US,America,New_York
654,35805 Ashley Island,36.61033,-88.31476,89041,Murray,US,America,Chicago
655,15766 Peterson Roads,26.91756,-82.07842,17796,Punta Gorda Isles,US,America,New_York
656,85265 Sean Lodge Apt. 577,41.55815,-73.0515,47056,Waterbury,US,America,New_York
657,938 John Ways,36.61033,-88.31476,80115,Murray,US,America,Chicago
658,7349 Adam Underpass,34.06635,-84.67837,02565,Acworth,US,America,New_York
659,072 Ryan Union,30.17746,-81.38758,27310,Palm Valley,US,America,New_York
660,031 Amanda Avenue,32.5007,-94.74049,53066,Longview,US,America,Chicago
661,907 Nelson Brooks Suite 273,38.58894,-89.99038,25919,Fairview Heights,US,America,Chicago
662,56162 Lozano Stream Suite 426,32.42067,-104.22884,35514,Carlsbad,US,America,Denver
663,1508 Phillips Loaf,43.54072,-116.56346,58386,Nampa,US,America,Boise
664,7883 Rebecca Forks Apt. 446,40.24537,-75.64963,36911,Pottstown,US,America,New_York
665,03297 Anna Plaza Suite 709,32.42067,-104.22884,62326,Carlsbad,US,America,Denver
666,91391 Edward Port,42.4251,-71.06616,19078,Malden,US,America,New_York
667,9974 Thomas Glens,39.00622,-77.4286,72216,Sterling,US,America,New_York
668,30824 Walker Union Apt. 089,39.78504,-85.76942,65130,Greenfield,US,America,Indiana/Indianapolis
669,305 Barnes Point Suite 644,36.91023,-121.75689,38597,Watsonville,US,America,Los_Angeles
670,400 Robbins Lane Suite 977,40.65538,-74.38987,73307,Scotch Plains,US,America,New_York
671,06931 Nicole Tunnel,31.76212,-95.63079,40136,Palestine,US,America,Chicago
672,9434 April Unions Apt. 955,43.54072,-116.56346,26785,Nampa,US,America,Boise
673,74366 Sharon Circle Suite 173,42.97086,-82.42491,03334,Port Huron,US,America,Detroit
674,8768 David Union,37.60876,-77.37331,64813,Mechanicsville,US,America,New_York
675,18008 Alvarado Lake,26.91756,-82.07842,28866,Punta Gorda Isles,US,America,New_York
676,193 Parker Forges Suite 235,37.71715,-122.40433,07531,Visitacion Valley,US,America,Los_Angeles
677,758 Williams Path,28.54944,-81.77285,24745,Clermont,US,America,New_York
678,78883 Jeffrey Branch,33.41012,-91.06177,98960,Greenville,US,America,Chicago
679,73715 Holland Mills,43.54072,-116.56346,31958,Nampa,US,America,Boise
680,46762 Dodson Highway,46.32374,-120.00865,34821,Sunnyside,US,America,Los_Angeles
681,33701 Morris Cliff,33.52253,-117.70755,01808,Laguna Niguel,US,America,Los_Angeles
682,7049 Harris Rapid Suite 481,39.33427,-76.43941,53976,Middle River,US,America,New_York
683,159 Christian Meadow Suite 766,41.55838,-81.56929,33754,Collinwood,US,America,New_York
684,88899 Cochran Ville,28.54944,-81.77285,42156,Clermont,US,America,New_York
685,8405 Anthony Gateway,40.65538,-74.38987,26979,Scotch Plains,US,America,New_York
686,03992 Pierce Harbors,41.48199,-81.79819,14054,Lakewood,US,America,New_York
687,269 Michael Fall Suite 500,41.8542,-87.66561,28117,Lower West Side,US,America,Chicago
688,697 Harris Land,38.54491,-121.74052,77831,Davis,US,America,Los_Angeles
689,684 Potts Haven Suite 910,33.44872,-86.78777,99110,Vestavia Hills,US,America,Chicago
690,8630 Duncan Pine Apt. 573,40.82232,-74.15987,70732,Nutley,US,America,New_York
691,990 Jeffrey Lodge Suite 449,36.61033,-88.31476,02827,Murray,US,America,Chicago
692,13895 Frank Turnpike Suite 150,29.84576,-90.10674,20648,Estelle,US,America,Chicago
693,67625 Boyle Place,30.5427,-97.54667,41004,Hutto,US,America,Chicago
694,932 Gordon Hill Suite 168,47.92526,-97.03285,11132,Grand Forks,US,America,Chicago
695,3965 Aaron Neck Apt. 314,39.32011,-76.51552,74674,Rosedale,US,America,New_York
696,0419 Clark Landing Apt. 271,36.91023,-121.75689,49828,Watsonville,US,America,Los_Angeles
697,281 Clark Street,43.91452,-69.96533,97213,Brunswick,US,America,New_York
698,046 Bridges Cape,30.5427,-97.54667,74170,Hutto,US,America,Chicago
699,2377 Phillip Ways,42.16808,-88.42814,28638,Huntley,US,America,Chicago
700,11163 Smith Lake Apt. 906,26.2173,-80.22588,18565,North Lauderdale,US,America,New_York
701,17539 Heather Spur,41.8542,-87.66561,11158,Lower West Side,US,America,Chicago
702,4598 Rebecca Garden Apt. 662,47.38093,-122.23484,10596,Kent,US,America,Los_Angeles
703,46460 Philip Harbors,29.65163,-82.32483,53259,Gainesville,US,America,New_York
704,19040 Sydney Plaza,47.4943,-122.24092,74185,Bryn Mawr-Skyway,US,America,Los_Angeles
705,1190 Harris Freeway,33.45122,-86.99666,09989,Hueytown,US,America,Chicago
706,337 Ryan Squares,42.93369,-72.27814,95823,Keene,US,America,New_York
707,6697 Mayer View,39.43534,-84.20299,01448,Lebanon,US,America,New_York
708,66274 Robert Islands,29.53885,-95.44744,02752,Fresno,US,America,Chicago
709,2135 Leonard Island Apt. 393,40.67705,-73.89125,14781,Cypress Hills,US,America,New_York
710,893 Smith Falls Suite 558,45.16024,-93.08883,77952,Lino Lakes,US,America,Chicago
711,725 John Spring Suite 305,33.72255,-116.37697,90644,Palm Desert,US,America,Los_Angeles
712,4901 Taylor Harbor,42.35843,-71.05977,10103,Boston,US,America,New_York
713,291 Amanda Ranch,34.06635,-84.67837,17529,Acworth,US,America,New_York
714,112 Marie Keys Apt. 487,41.84364,-87.71255,32533,South Lawndale,US,America,Chicago
715,3536 Murphy Bridge,47.38093,-122.23484,19513,Kent,US,America,Los_Angeles
716,44235 Ann Way Apt. 759,39.08367,-84.50855,31069,Covington,US,America,New_York
717,04001 Green Island Suite 629,34.95303,-120.43572,84630,Santa Maria,US,America,Los_Angeles
718,675 Duncan Cove,43.61062,-72.97261,91448,Rutland,US,America,New_York
719,61474 Peter Curve Suite 322,36.06523,-119.01677,12688,Porterville,US,America,Los_Angeles
720,54477 Matthew Hill,40.2737,-76.88442,92856,Harrisburg,US,America,New_York
721,046 James Square Apt. 348,39.00622,-77.4286,03566,Sterling,US,America,New_York
722,98314 Bethany Shores Suite 171,26.68451,-80.66756,35782,Belle Glade,US,America,New_York
723,7334 Lee Drive,39.71734,-74.96933,86100,Sicklerville,US,America,New_York
724,72254 Eric Viaduct Apt. 788,41.55815,-73.0515,56123,Waterbury,US,America,New_York
725,8051 Ramirez Prairie,33.08014,-83.2321,84774,Milledgeville,US,America,New_York
726,3121 Ryan Junctions Suite 125,42.58342,-71.8023,70114,Fitchburg,US,America,New_York
727,256 Nicole Drive,30.17746,-81.38758,44832,Palm Valley,US,America,New_York
728,34708 Patel Crossing Apt. 329,43.1009,-75.23266,03704,Utica,US,America,New_York
729,6787 Acosta Pike,41.54566,-71.29144,63846,Middletown,US,America,New_York
730,1631 Michael Corner,40.72371,-73.95097,91564,Greenpoint,US,America,New_York
731,635 Williams Parkway Apt. 449,35.25064,-91.73625,17513,Searcy,US,America,Chicago
732,84569 Powell Forks,32.5007,-94.74049,44013,Longview,US,America,Chicago
733,520 Hernandez Groves Apt. 896,37.95143,-91.77127,55562,Rolla,US,America,Chicago
734,6610 Kyle Forks Apt. 262,31.76212,-95.63079,56106,Palestine,US,America,Chicago
735,00924 Adams Ranch,43.1009,-75.23266,26509,Utica,US,America,New_York
736,04388 Elizabeth Squares,34.95303,-120.43572,08754,Santa Maria,US,America,Los_Angeles
737,98177 Spencer Ports Suite 997,41.14676,-73.49484,76532,New Canaan,US,America,New_York
738,809 Brian Rapids,43.1009,-75.23266,63420,Utica,US,America,New_York
739,50693 Richards Course,45.49428,-122.86705,14299,Aloha,US,America,Los_Angeles
740,624 Heather Burgs Apt. 683,40.57788,-73.95958,88994,Brighton Beach,US,America,New_York
741,267 Garcia Union,42.58342,-71.8023,08373,Fitchburg,US,America,New_York
742,26925 William Lakes Suite 603,38.58894,-89.99038,49270,Fairview Heights,US,America,Chicago
743,8181 Boyd Mountains,28.90054,-81.26367,21547,Deltona,US,America,New_York
744,3726 Villanueva Circle,38.17492,-122.2608,22035,American Canyon,US,America,Los_Angeles
745,1269 Jeffrey Lodge,33.7207,-116.21677,39778,Indio,US,America,Los_Angeles
746,117 Steele Via Suite 325,39.78504,-85.76942,02979,Greenfield,US,America,Indiana/Indianapolis
747,351 Sarah Forges Suite 040,38.58894,-89.99038,78684,Fairview Heights,US,America,Chicago
748,168 Lisa Ridges Apt. 131,41.55838,-81.56929,94780,Collinwood,US,America,New_York
749,5960 Herrera Landing,33.92946,-116.97725,93785,Beaumont,US,America,Los_Angeles
750,0443 Diane Forges,31.84568,-102.36764,13020,Odessa,US,America,Chicago
751,376 Paula Pass,34.25807,-88.70464,22898,Tupelo,US,America,Chicago
752,68837 Gonzalez Circles,42.4251,-71.06616,18076,Malden,US,America,New_York
753,4488 Dunn Wells,33.92946,-116.97725,52480,Beaumont,US,America,Los_Angeles
754,561 Megan Mountains Apt. 255,33.54428,-84.23381,54680,Stockbridge,US,America,New_York
755,624 Richards Centers Suite 827,30.5427,-97.54667,57437,Hutto,US,America,Chicago
756,349 Hickman Stream,44.99012,-123.02621,59883,Keizer,US,America,Los_Angeles
757,941 Brown Fall,41.66394,-83.55521,45433,Toledo,US,America,New_York
758,12556 Michael Circles Suite 952,33.35283,-111.78903,14614,Gilbert,US,America,Phoenix
759,76784 Mullen Manors Suite 076,39.71734,-74.96933,80015,Sicklerville,US,America,New_York
760,3132 Williams Track Suite 545,38.54491,-121.74052,14400,Davis,US,America,Los_Angeles
761,54693 Robinson Squares,33.54428,-84.23381,77535,Stockbridge,US,America,New_York
762,490 Roth Station,40.57788,-73.95958,53668,Brighton Beach,US,America,New_York
763,6991 Cook Isle,32.52515,-93.75018,81627,Shreveport,US,America,Chicago
764,3317 Adam Road,31.12406,-97.90308,47191,Copperas Cove,US,America,Chicago
765,432 Amanda Islands,34.09668,-117.71978,81203,Claremont,US,America,Los_Angeles
766,950 Michelle Crescent,38.70734,-77.02303,54912,Fort Washington,US,America,New_York
767,9549 John Groves Apt. 808,33.7207,-116.21677,87292,Indio,US,America,Los_Angeles
768,001 Deanna Mount,33.7207,-116.21677,73181,Indio,US,America,Los_Angeles
769,2872 Owens Circles,33.50921,-111.89903,04110,Scottsdale,US,America,Phoenix
770,9107 Daniel Drives Suite 290,37.95143,-91.77127,06240,Rolla,US,America,Chicago
771,5156 Mendez Cove Apt. 312,33.35283,-111.78903,01901,Gilbert,US,America,Phoenix
772,8290 Heidi Stream Suite 118,33.95015,-118.03917,30659,South Whittier,US,America,Los_Angeles
773,011 Kayla Ridge,42.97086,-82.42491,25559,Port Huron,US,America,Detroit
774,52539 Gina Plains Suite 192,40.34912,-111.90466,43478,Saratoga Springs,US,America,Denver
775,82752 Hannah Square Suite 553,41.8542,-87.66561,77064,Lower West Side,US,America,Chicago
776,5907 Mcfarland Drive Suite 307,42.52787,-70.92866,94802,Peabody,US,America,New_York
777,15398 Paul Shoal Suite 124,38.96372,-76.99081,37587,Chillum,US,America,New_York
778,297 Reyes Fort,31.84568,-102.36764,11040,Odessa,US,America,Chicago
779,5476 Reed Mountains,41.50343,-74.01042,33112,Newburgh,US,America,New_York
780,45805 Murphy Club,43.16547,-77.70066,75847,Gates-North Gates,US,America,New_York
781,91630 Hall Courts,40.72371,-73.95097,55476,Greenpoint,US,America,New_York
782,03480 Lori Pass Suite 233,41.14676,-73.49484,38011,New Canaan,US,America,New_York
783,37107 Katelyn Well,41.24255,-82.61573,50641,Norwalk,US,America,New_York
784,2990 Vanessa Mews Apt. 148,39.32288,-76.72803,79719,Woodlawn,US,America,New_York
785,6363 Lisa Center Apt. 554,33.98154,-81.23621,17301,Lexington,US,America,New_York
786,14032 Coffey Roads,45.49428,-122.86705,55192,Aloha,US,America,Los_Angeles
787,179 Ebony Row Suite 901,36.02506,-86.77917,62522,Brentwood Estates,US,America,Chicago
788,3642 Cory Turnpike Apt. 422,40.72371,-73.95097,20379,Greenpoint,US,America,New_York
789,162 Frank Landing,43.54072,-116.56346,82338,Nampa,US,America,Boise
790,60644 Ingram Pass,39.72943,-104.83192,74025,Aurora,US,America,Denver
791,51503 Campos Rest,33.08014,-83.2321,67530,Milledgeville,US,America,New_York
792,406 Becky Union,33.93113,-117.54866,52228,Norco,US,America,Los_Angeles
793,53720 Jacob Dam Suite 973,31.12406,-97.90308,52128,Copperas Cove,US,America,Chicago
794,44618 Watson Court Apt. 243,43.61062,-72.97261,77919,Rutland,US,America,New_York
795,73933 Reynolds Plains,39.72943,-104.83192,98950,Aurora,US,America,Denver
796,9799 Eileen Track,33.03699,-117.29198,32910,Encinitas,US,America,Los_Angeles
797,517 White Bypass,28.15112,-82.46148,58264,Lutz,US,America,New_York
798,98360 Thomas Viaduct,38.91817,-78.19444,67360,Front Royal,US,America,New_York
799,587 Austin Parks Apt. 138,38.17492,-122.2608,17189,American Canyon,US,America,Los_Angeles
800,198 Stephanie Isle Apt. 429,33.54428,-84.23381,67405,Stockbridge,US,America,New_York
801,8799 Jones Mountains Suite 301,33.72255,-116.37697,50080,Palm Desert,US,America,Los_Angeles
802,567 Adams Summit,38.54491,-121.74052,96470,Davis,US,America,Los_Angeles
803,8433 Eric Lakes,33.03699,-117.29198,90451,Encinitas,US,America,Los_Angeles
804,4407 Bell Ranch Apt. 502,38.91817,-78.19444,09883,Front Royal,US,America,New_York
805,2316 Green Key Apt. 609,39.43534,-84.20299,12898,Lebanon,US,America,New_York
806,0383 Gilmore Junctions,40.94065,-73.99681,57462,Dumont,US,America,New_York
807,9314 Fischer Curve Apt. 354,33.35283,-111.78903,18516,Gilbert,US,America,Phoenix
808,89812 Russell Canyon,33.35283,-111.78903,87319,Gilbert,US,America,Phoenix
809,1238 Powell Row Apt. 845,43.16547,-77.70066,55527,Gates-North Gates,US,America,New_York
810,5906 Justin Motorway Suite 321,41.6764,-91.58045,98874,Coralville,US,America,Chicago
811,49873 Parker Fork Suite 309,42.4251,-71.06616,41371,Malden,US,America,New_York
812,486 Kelly Alley Apt. 511,38.91817,-78.19444,35731,Front Royal,US,America,New_York
813,706 Jessica Course Suite 435,33.50921,-111.89903,52720,Scottsdale,US,America,Phoenix
814,45175 Molina Wall Apt. 939,33.08014,-83.2321,25550,Milledgeville,US,America,New_York
815,0376 Rogers Street Apt. 721,36.06523,-119.01677,91480,Porterville,US,America,Los_Angeles
816,355 Miller Vista Apt. 863,41.15376,-87.88754,21826,Bourbonnais,US,America,Chicago
817,21344 Ann Turnpike,43.1009,-75.23266,37668,Utica,US,America,New_York
818,16182 Elizabeth Ridges Apt. 266,41.75338,-86.11084,78790,Granger,US,America,Indiana/Indianapolis
819,7124 Melissa Mission Suite 479,42.97086,-82.42491,72821,Port Huron,US,America,Detroit
820,2706 Pamela Run,33.98154,-81.23621,30436,Lexington,US,America,New_York
821,7855 Waters Rue,41.84364,-87.71255,29619,South Lawndale,US,America,Chicago
822,951 Scott Dale,47.80527,-122.24064,70644,Bothell West,US,America,Los_Angeles
823,1272 Sara Meadow Suite 708,42.7392,-84.62081,66730,Waverly,US,America,Detroit
824,84949 Anne Walk Suite 247,41.54566,-71.29144,79270,Middletown,US,America,New_York
825,0712 Darren Valley Apt. 603,40.60538,-73.75513,93718,Far Rockaway,US,America,New_York
826,83488 Christina Lodge,35.88264,-80.08199,96959,Thomasville,US,America,New_York
827,196 Lauren Port,35.25064,-91.73625,13342,Searcy,US,America,Chicago
828,975 Brown Field Apt. 802,40.82232,-74.15987,44963,Nutley,US,America,New_York
829,34212 Wilson Via,25.67927,-80.31727,01939,Kendall,US,America,New_York
830,4697 Thomas Cove,43.16547,-77.70066,68056,Gates-North Gates,US,America,New_York
831,82294 Earl Street,43.16547,-77.70066,08299,Gates-North Gates,US,America,New_York
832,26448 Austin Dale,32.5007,-94.74049,89964,Longview,US,America,Chicago
833,97161 Mitchell Garden Apt. 187,34.25807,-88.70464,20099,Tupelo,US,America,Chicago
834,4809 Sullivan Isle Apt. 558,40.93121,-73.89875,62518,Yonkers,US,America,New_York
835,5966 Dustin Forges,41.14676,-73.49484,26198,New Canaan,US,America,New_York
836,06871 Combs Route Suite 933,39.00622,-77.4286,12234,Sterling,US,America,New_York
837,801 Devon Locks Apt. 637,26.91756,-82.07842,23149,Punta Gorda Isles,US,America,New_York
838,924 Anthony Village Suite 701,32.54044,-82.90375,77492,Dublin,US,America,New_York
839,85766 Nelson Light Apt. 907,35.05266,-78.87836,87259,Fayetteville,US,America,New_York
840,4849 Paul Street Apt. 905,33.92946,-116.97725,38897,Beaumont,US,America,Los_Angeles
841,78298 Francisco Unions,42.93369,-72.27814,96163,Keene,US,America,New_York
842,77312 Ruth Manor Apt. 706,39.96097,-75.60804,28697,West Chester,US,America,New_York
843,0890 William Inlet,41.47892,-87.45476,72592,Schererville,US,America,Chicago
844,90039 Cisneros Falls Suite 918,46.09273,-88.64235,42359,Iron River,US,America,Menominee
845,4957 Nancy Mews Apt. 556,32.52515,-93.75018,86071,Shreveport,US,America,Chicago
846,78748 Stephens Tunnel,26.2173,-80.22588,30887,North Lauderdale,US,America,New_York
847,517 Sylvia Trail Apt. 318,35.61452,-88.81395,09826,Jackson,US,America,Chicago
848,3881 Tyler Skyway Apt. 922,26.68451,-80.66756,17250,Belle Glade,US,America,New_York
849,42399 Carla Islands,42.97086,-82.42491,54553,Port Huron,US,America,Detroit
850,958 Hurst Lock,41.16704,-73.20483,15887,Bridgeport,US,America,New_York
851,2574 Bradley Loaf,35.25064,-91.73625,40826,Searcy,US,America,Chicago
852,193 Hall Falls,42.16808,-88.42814,12319,Huntley,US,America,Chicago
853,99111 Sheila Forge Suite 385,39.33427,-76.43941,11223,Middle River,US,America,New_York
854,596 Perez Cape Apt. 107,47.64995,-117.23991,86995,Opportunity,US,America,Los_Angeles
855,141 Duane Field Apt. 807,39.09112,-94.41551,26746,Independence,US,America,Chicago
856,3923 James Union,35.61452,-88.81395,27860,Jackson,US,America,Chicago
857,27184 Kelly Drive,30.16688,-96.39774,22462,Brenham,US,America,Chicago
858,9484 Shirley Falls Apt. 072,33.7207,-116.21677,86693,Indio,US,America,Los_Angeles
859,55631 Lee Plaza,33.7207,-116.21677,09897,Indio,US,America,Los_Angeles
860,740 Kelly Harbors Apt. 313,34.77453,-96.67834,50917,Ada,US,America,Chicago
861,19649 Reid Ville Suite 679,35.61452,-88.81395,93386,Jackson,US,America,Chicago
862,0195 David Wall,40.2737,-76.88442,09799,Harrisburg,US,America,New_York
863,62083 Christian Lodge Apt. 254,40.94065,-73.99681,57218,Dumont,US,America,New_York
864,2899 Davis Gardens,32.44874,-99.73314,27099,Abilene,US,America,Chicago
865,0963 Nguyen Ranch Suite 293,32.9156,-117.14392,03065,Mira Mesa,US,America,Los_Angeles
866,898 Brown Spurs,42.97086,-82.42491,05196,Port Huron,US,America,Detroit
867,6636 Thomas Trace,42.4251,-71.06616,48583,Malden,US,America,New_York
868,52159 Stacy Light Apt. 132,40.67705,-73.89125,22003,Cypress Hills,US,America,New_York
869,73362 Nicholas Centers,20.88953,-156.47432,83147,Kahului,US,America,Honolulu
870,72997 Patricia Green,34.21639,-119.0376,67104,Camarillo,US,America,Los_Angeles
871,359 Hunt Cliffs Apt. 981,41.66394,-83.55521,84414,Toledo,US,America,New_York
872,830 Scott Trace Suite 849,42.58342,-71.8023,85375,Fitchburg,US,America,New_York
873,02240 Bradley Tunnel,41.24255,-82.61573,21776,Norwalk,US,America,New_York
874,61958 Elliott Row,44.73941,-93.12577,68493,Rosemount,US,America,Chicago
875,07230 Gonzalez Union,39.72943,-104.83192,75725,Aurora,US,America,Denver
876,931 Joseph Crossroad Apt. 417,40.2737,-76.88442,78473,Harrisburg,US,America,New_York
877,930 Hill Hills Suite 086,38.06084,-97.92977,22748,Hutchinson,US,America,Chicago
878,25863 Frank Island,40.94065,-73.99681,32833,Dumont,US,America,New_York
879,5201 Hayes Freeway Suite 912,40.65538,-74.38987,23289,Scotch Plains,US,America,New_York
880,936 John Wall Apt. 605,34.63915,-120.45794,08524,Lompoc,US,America,Los_Angeles
881,140 Kelly Throughway Suite 305,40.68066,-73.47429,72382,Massapequa,US,America,New_York
882,16132 Richmond Roads Apt. 094,39.78504,-85.76942,74710,Greenfield,US,America,Indiana/Indianapolis
883,4201 Sanchez Fords,40.72371,-73.95097,58788,Greenpoint,US,America,New_York
884,64319 Ashley Glens,38.96372,-76.99081,60953,Chillum,US,America,New_York
885,3865 Russell Avenue Suite 889,47.80527,-122.24064,01794,Bothell West,US,America,Los_Angeles
886,34304 Sheri Spur,39.00622,-77.4286,56281,Sterling,US,America,New_York
887,8576 Espinoza Summit,25.67927,-80.31727,09810,Kendall,US,America,New_York
888,468 Sean Locks Suite 940,42.16808,-88.42814,94706,Huntley,US,America,Chicago
889,55757 White Station Suite 542,29.53885,-95.44744,75857,Fresno,US,America,Chicago
890,60072 Amanda Mission Suite 962,43.1009,-75.23266,99876,Utica,US,America,New_York
891,085 Stone Isle,39.96097,-75.60804,56123,West Chester,US,America,New_York
892,17015 Logan Stream Apt. 921,41.48199,-81.79819,72709,Lakewood,US,America,New_York
893,66261 Nguyen Manor Apt. 536,32.9156,-117.14392,53284,Mira Mesa,US,America,Los_Angeles
894,35076 Nunez Pass,33.03699,-117.29198,57470,Encinitas,US,America,Los_Angeles
895,5429 Loretta Trafficway,32.44874,-99.73314,10318,Abilene,US,America,Chicago
896,72346 Frank Turnpike Apt. 231,33.54428,-84.23381,39119,Stockbridge,US,America,New_York
897,2817 Robert Lane Apt. 989,40.60538,-73.75513,14229,Far Rockaway,US,America,New_York
898,76604 Robert Plains,38.54491,-121.74052,23674,Davis,US,America,Los_Angeles
899,847 Harvey Square,34.25628,-78.04471,39097,Leland,US,America,New_York
900,0480 Hall Stravenue Suite 819,47.76232,-122.2054,74973,Bothell,US,America,Los_Angeles
901,89233 Flores Green Apt. 398,41.9001,-71.08977,09090,Taunton,US,America,New_York
902,526 Jones Rue,42.58342,-71.8023,91978,Fitchburg,US,America,New_York
903,185 Brittany Place Suite 771,42.55308,-87.93341,62701,Pleasant Prairie,US,America,Chicago
904,26210 Randy Loop,37.71715,-122.40433,97273,Visitacion Valley,US,America,Los_Angeles
905,9889 Taylor Neck,32.54044,-82.90375,81650,Dublin,US,America,New_York
906,694 Vanessa Stravenue,34.09668,-117.71978,04660,Claremont,US,America,Los_Angeles
907,1089 Brady Estates Suite 575,33.41012,-91.06177,52791,Greenville,US,America,Chicago
908,06509 Reid Mission Apt. 126,39.32288,-76.72803,46533,Woodlawn,US,America,New_York
909,50188 Potter Parkways,40.94065,-73.99681,06395,Dumont,US,America,New_York
910,5961 Sarah Key Suite 616,39.32288,-76.72803,73371,Woodlawn,US,America,New_York
911,2862 Perez Extensions,37.95143,-91.77127,68202,Rolla,US,America,Chicago
912,806 Rodriguez Vista Apt. 251,35.88264,-80.08199,31348,Thomasville,US,America,New_York
913,8747 Chavez Bridge Apt. 749,41.75338,-86.11084,57406,Granger,US,America,Indiana/Indianapolis
914,533 Mitchell Key,47.38093,-122.23484,44596,Kent,US,America,Los_Angeles
915,7253 Wilkinson Islands,41.50343,-74.01042,83190,Newburgh,US,America,New_York
916,4787 Barnes Coves Apt. 043,38.91817,-78.19444,81575,Front Royal,US,America,New_York
917,17856 Kelly Mountains,33.35283,-111.78903,40295,Gilbert,US,America,Phoenix
918,60085 Amy Pass Apt. 662,41.50343,-74.01042,88966,Newburgh,US,America,New_York
919,23293 Howell Vista Apt. 147,43.1009,-75.23266,84829,Utica,US,America,New_York
920,22055 Rojas Villages Apt. 051,28.15112,-82.46148,90319,Lutz,US,America,New_York
921,23614 Nicole Lodge,26.2173,-80.22588,66804,North Lauderdale,US,America,New_York
922,70255 Rivera Spurs,41.16704,-73.20483,96757,Bridgeport,US,America,New_York
923,580 Joel Extension Apt. 600,40.58654,-122.39168,53686,Redding,US,America,Los_Angeles
924,3066 Brown Forest Suite 607,37.60876,-77.37331,17495,Mechanicsville,US,America,New_York
925,15101 Larry Mountains,41.55815,-73.0515,27569,Waterbury,US,America,New_York
926,9514 Rodriguez Crossing,40.68066,-73.47429,32928,Massapequa,US,America,New_York
927,247 Clark Park Suite 602,40.65538,-74.38987,73418,Scotch Plains,US,America,New_York
928,30429 Jackson Knolls Suite 017,32.9156,-117.14392,98530,Mira Mesa,US,America,Los_Angeles
929,18032 Michael Extension,33.44872,-86.78777,15913,Vestavia Hills,US,America,Chicago
930,82885 Nicole Trail Apt. 477,34.06635,-84.67837,05693,Acworth,US,America,New_York
931,562 James Forge Suite 281,38.96372,-76.99081,57851,Chillum,US,America,New_York
932,92344 Thomas Street,46.09273,-88.64235,37574,Iron River,US,America,Menominee
933,60873 Billy Locks,29.84576,-90.10674,76140,Estelle,US,America,Chicago
934,597 Stewart Throughway Apt. 035,43.91452,-69.96533,87918,Brunswick,US,America,New_York
935,755 Edward Ramp,39.43534,-84.20299,80423,Lebanon,US,America,New_York
936,65655 Smith Canyon Suite 986,33.72255,-116.37697,84036,Palm Desert,US,America,Los_Angeles
937,34319 Thomas Underpass,42.16808,-88.42814,52435,Huntley,US,America,Chicago
938,6651 Joseph Valley Apt. 969,41.16704,-73.20483,46282,Bridgeport,US,America,New_York
939,693 Thomas Corner Suite 722,43.91452,-69.96533,38987,Brunswick,US,America,New_York
940,493 Brittany Drive Apt. 101,47.80527,-122.24064,11171,Bothell West,US,America,Los_Angeles
